,CTS,PNID,NAME,VAL
4742,2021-12-23 05:38:46 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4743,2021-12-23 06:28:30 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4744,2021-12-23 06:56:56 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4745,2021-12-23 08:23:35 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4746,2021-12-23 08:23:39 IST+0530,266214265,CHARGE_STATE,10.5
4747,2021-12-23 05:34:46 IST+0530,266214265,IGN_CYL,ON
4748,2021-12-23 05:35:23 IST+0530,266214265,IGN_CYL,ON
4749,2021-12-23 05:35:49 IST+0530,266214265,IGN_CYL,ON
4750,2021-12-23 08:23:37 IST+0530,266214265,IGN_CYL,ON
4751,2021-12-23 08:26:00 IST+0530,266214265,IGN_CYL,ON
4752,2021-12-23 08:24:45 IST+0530,258703729,IGN_CYL,ON
4753,2021-12-23 08:24:47 IST+0530,258703729,CHARGE_STATE,77.6
4754,2021-12-23 08:09:36 IST+0530,258703729,IGN_CYL,OFF
4755,2021-12-23 07:55:08 IST+0530,207925484,EV_CHARGE_STATE,Aborted
4756,2021-12-23 07:55:10 IST+0530,207925484,CHARGE_STATE,80.3
4757,2021-12-23 05:34:41 IST+0530,266214265,IGN_CYL,OFF
4758,2021-12-23 05:34:48 IST+0530,266214265,CHARGE_STATE,0.0
4759,2021-12-23 05:38:21 IST+0530,266214265,IGN_CYL,OFF
4760,2021-12-23 11:44:41 IST+0530,266214265,IGN_CYL,OFF
4761,2021-12-23 11:44:48 IST+0530,266214265,CHARGE_STATE,10.5
4762,2021-12-23 05:34:41 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4763,2021-12-23 05:34:44 IST+0530,266214265,CHARGE_STATE,0.0
4764,2021-12-23 05:38:18 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4765,2021-12-23 05:38:46 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4766,2021-12-23 06:28:30 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4767,2021-12-23 06:56:56 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4768,2021-12-23 08:23:35 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4769,2021-12-23 08:23:39 IST+0530,266214265,CHARGE_STATE,10.5
4770,2021-12-23 11:44:44 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4771,2021-12-23 05:34:46 IST+0530,266214265,IGN_CYL,ON
4772,2021-12-23 05:35:23 IST+0530,266214265,IGN_CYL,ON
4773,2021-12-23 05:35:49 IST+0530,266214265,IGN_CYL,ON
4774,2021-12-23 08:23:37 IST+0530,266214265,IGN_CYL,ON
4775,2021-12-23 11:44:46 IST+0530,266214265,IGN_CYL,ON
4776,2021-12-23 05:34:41 IST+0530,266214265,IGN_CYL,OFF
4777,2021-12-23 05:34:48 IST+0530,266214265,CHARGE_STATE,0.0
4778,2021-12-23 05:38:21 IST+0530,266214265,IGN_CYL,OFF
4779,2021-12-23 11:39:32 IST+0530,266214265,IGN_CYL,OFF
4780,2021-12-23 11:39:41 IST+0530,266214265,CHARGE_STATE,10.5
4781,2021-12-23 05:34:41 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4782,2021-12-23 05:34:44 IST+0530,266214265,CHARGE_STATE,0.0
4783,2021-12-23 05:38:18 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4784,2021-12-23 05:38:46 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4785,2021-12-23 06:28:30 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4786,2021-12-23 06:56:56 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4787,2021-12-23 08:23:35 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4788,2021-12-23 08:23:39 IST+0530,266214265,CHARGE_STATE,10.5
4789,2021-12-23 11:39:37 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4790,2021-12-23 05:34:46 IST+0530,266214265,IGN_CYL,ON
4791,2021-12-23 05:35:23 IST+0530,266214265,IGN_CYL,ON
4792,2021-12-23 05:35:49 IST+0530,266214265,IGN_CYL,ON
4793,2021-12-23 08:23:37 IST+0530,266214265,IGN_CYL,ON
4794,2021-12-23 11:39:39 IST+0530,266214265,IGN_CYL,ON
4795,2021-12-23 11:32:33 IST+0530,207925484,EV_CHARGE_STATE,Aborted
4796,2021-12-23 11:32:35 IST+0530,207925484,CHARGE_STATE,83.1
4797,2021-12-23 05:34:41 IST+0530,266214265,IGN_CYL,OFF
4798,2021-12-23 05:34:48 IST+0530,266214265,CHARGE_STATE,0.0
4799,2021-12-23 05:38:21 IST+0530,266214265,IGN_CYL,OFF
4800,2021-12-23 11:37:20 IST+0530,266214265,IGN_CYL,OFF
4801,2021-12-23 11:37:27 IST+0530,266214265,CHARGE_STATE,10.5
4802,2021-12-23 05:34:41 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4803,2021-12-23 05:34:44 IST+0530,266214265,CHARGE_STATE,0.0
4804,2021-12-23 05:38:18 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4805,2021-12-23 05:38:46 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4806,2021-12-23 06:28:30 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4807,2021-12-23 06:56:56 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4808,2021-12-23 08:23:35 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4809,2021-12-23 08:23:39 IST+0530,266214265,CHARGE_STATE,10.5
4810,2021-12-23 05:34:46 IST+0530,266214265,IGN_CYL,ON
4811,2021-12-23 05:35:23 IST+0530,266214265,IGN_CYL,ON
4812,2021-12-23 05:35:49 IST+0530,266214265,IGN_CYL,ON
4813,2021-12-23 08:23:37 IST+0530,266214265,IGN_CYL,ON
4814,2021-12-23 11:37:25 IST+0530,266214265,IGN_CYL,ON
4815,2021-12-23 03:12:48 IST+0530,255506821,IGN_CYL,OFF
4816,2021-12-23 03:12:54 IST+0530,255506821,CHARGE_STATE,81.1
4817,2021-12-23 02:37:08 IST+0530,256782425,IGN_CYL,OFF
4818,2021-12-23 02:37:12 IST+0530,256782425,CHARGE_STATE,68.6
4819,2021-12-23 02:19:47 IST+0530,207925484,IGN_CYL,OFF
4820,2021-12-23 02:19:51 IST+0530,207925484,CHARGE_STATE,71.3
4821,2021-12-23 01:35:29 IST+0530,207925484,IGN_CYL,OFF
4822,2021-12-23 01:35:33 IST+0530,207925484,CHARGE_STATE,73.7
4823,2021-12-23 01:33:29 IST+0530,258703729,IGN_CYL,OFF
4824,2021-12-23 02:00:36 IST+0530,207925484,IGN_CYL,ON
4825,2021-12-23 02:00:39 IST+0530,207925484,CHARGE_STATE,73.7
4826,2021-12-23 02:12:54 IST+0530,255506821,IGN_CYL,ON
4827,2021-12-23 02:12:56 IST+0530,255506821,CHARGE_STATE,88.2
4828,2021-12-23 02:23:00 IST+0530,207925484,IGN_CYL,ON
4829,2021-12-23 02:23:01 IST+0530,207925484,CHARGE_STATE,70.5
4830,2021-12-23 02:49:08 IST+0530,256782425,IGN_CYL,ON
4831,2021-12-23 02:49:10 IST+0530,256782425,CHARGE_STATE,67.0
4832,2021-12-23 02:50:17 IST+0530,207925262,IGN_CYL,ON
4833,2021-12-23 02:50:17 IST+0530,207925262,CHARGE_STATE,55.2
4834,2021-12-23 03:11:44 IST+0530,207925262,IGN_CYL,OFF
4835,2021-12-23 03:11:45 IST+0530,207925262,CHARGE_STATE,51.7
4836,2021-12-23 03:11:44 IST+0530,207925262,IGN_CYL,OFF
4837,2021-12-23 03:11:45 IST+0530,207925262,CHARGE_STATE,51.7
4838,2021-12-23 02:40:04 IST+0530,256782425,IGN_CYL,ON
4839,2021-12-23 02:40:06 IST+0530,256782425,CHARGE_STATE,68.6
4840,2021-12-23 02:50:17 IST+0530,207925262,IGN_CYL,ON
4841,2021-12-23 02:50:17 IST+0530,207925262,CHARGE_STATE,55.2
4842,2021-12-23 02:47:40 IST+0530,256782425,IGN_CYL,OFF
4843,2021-12-23 02:47:44 IST+0530,256782425,CHARGE_STATE,67.0
4844,2021-12-23 23:25:19 IST+0530,255506821,IGN_CYL,ON
4845,2021-12-23 23:25:22 IST+0530,255506821,CHARGE_STATE,62.7
4846,2021-12-23 23:20:40 IST+0530,255506821,IGN_CYL,OFF
4847,2021-12-23 23:20:46 IST+0530,255506821,CHARGE_STATE,63.5
4848,2021-12-23 22:40:50 IST+0530,207925262,IGN_CYL,OFF
4849,2021-12-23 22:40:53 IST+0530,207925262,CHARGE_STATE,35.6
4850,2021-12-23 22:37:46 IST+0530,255506821,IGN_CYL,ON
4851,2021-12-23 22:37:48 IST+0530,255506821,CHARGE_STATE,70.1
4852,2021-12-23 23:01:26 IST+0530,255506821,IGN_CYL,ON
4853,2021-12-23 23:01:28 IST+0530,255506821,CHARGE_STATE,66.6
4854,2021-12-24 00:02:59 IST+0530,256782425,IGN_CYL,ON
4855,2021-12-24 00:03:00 IST+0530,256782425,CHARGE_STATE,38.8
4856,2021-12-24 00:07:21 IST+0530,270768911,IGN_CYL,ON
4857,2021-12-24 00:07:22 IST+0530,270768911,CHARGE_STATE,18.8
4858,2021-12-23 23:41:49 IST+0530,207925484,IGN_CYL,OFF
4859,2021-12-23 23:41:53 IST+0530,207925484,CHARGE_STATE,52.1
4860,2021-12-24 00:04:58 IST+0530,256832791,IGN_CYL,OFF
4861,2021-12-24 00:05:07 IST+0530,256832791,CHARGE_STATE,38.0
4862,2021-12-24 00:04:55 IST+0530,256832791,EV_CHARGE_STATE,Active
4863,2021-12-24 00:04:58 IST+0530,256832791,CHARGE_STATE,38.0
4864,2021-12-24 00:05:00 IST+0530,256832791,EV_CHARGE_STATE,Active
4865,2021-12-24 00:05:04 IST+0530,256832791,CHARGE_STATE,38.0
4866,2021-12-24 00:16:41 IST+0530,270768911,IGN_CYL,OFF
4867,2021-12-24 00:16:46 IST+0530,270768911,CHARGE_STATE,16.8
4868,2021-12-24 00:17:39 IST+0530,270768911,EV_CHARGE_STATE,Active
4869,2021-12-23 23:36:28 IST+0530,207925484,IGN_CYL,ON
4870,2021-12-23 23:36:30 IST+0530,207925484,CHARGE_STATE,52.9
4871,2021-12-23 23:59:44 IST+0530,256832791,IGN_CYL,OFF
4872,2021-12-23 23:59:48 IST+0530,256832791,CHARGE_STATE,36.8
4873,2021-12-24 00:01:03 IST+0530,256832791,IGN_CYL,OFF
4874,2021-12-24 00:01:13 IST+0530,256832791,CHARGE_STATE,36.8
4875,2021-12-24 00:01:08 IST+0530,256832791,EV_CHARGE_STATE,Aborted
4876,2021-12-24 00:01:01 IST+0530,256832791,IGN_CYL,ON
4877,2021-12-24 00:01:03 IST+0530,256832791,CHARGE_STATE,36.8
4878,2021-12-24 00:03:13 IST+0530,256832791,EV_CHARGE_STATE,Active
4879,2021-12-24 00:20:40 IST+0530,256782425,EV_CHARGE_STATE,Active
4880,2021-12-23 23:52:55 IST+0530,256832791,IGN_CYL,ON
4881,2021-12-23 23:52:58 IST+0530,256832791,CHARGE_STATE,36.8
4882,2021-12-24 00:18:49 IST+0530,256782425,IGN_CYL,OFF
4883,2021-12-24 00:18:54 IST+0530,256782425,CHARGE_STATE,36.8
4884,2021-12-23 23:39:34 IST+0530,255506821,IGN_CYL,OFF
4885,2021-12-23 23:39:40 IST+0530,255506821,CHARGE_STATE,61.1
4886,2021-12-24 00:53:18 IST+0530,266214265,IGN_CYL,OFF
4887,2021-12-24 00:53:24 IST+0530,266214265,CHARGE_STATE,10.5
4888,2021-12-24 00:53:23 IST+0530,266214265,IGN_CYL,ON
4889,2021-12-24 01:05:57 IST+0530,270768911,IGN_CYL,OFF
4890,2021-12-24 01:06:02 IST+0530,270768911,CHARGE_STATE,52.1
4891,2021-12-24 01:16:51 IST+0530,207925262,IGN_CYL,ON
4892,2021-12-24 01:16:51 IST+0530,207925262,CHARGE_STATE,34.9
4893,2021-12-24 01:18:04 IST+0530,207925262,EV_CHARGE_STATE,Active
4894,2021-12-24 01:18:04 IST+0530,207925262,CHARGE_STATE,34.9
4895,2021-12-24 00:47:06 IST+0530,207925262,IGN_CYL,ON
4896,2021-12-24 00:47:06 IST+0530,207925262,CHARGE_STATE,36.4
4897,2021-12-24 00:47:06 IST+0530,207925262,IGN_CYL,ON
4898,2021-12-24 00:47:06 IST+0530,207925262,CHARGE_STATE,36.4
4899,2021-12-24 00:53:29 IST+0530,207925484,IGN_CYL,ON
4900,2021-12-24 00:53:31 IST+0530,207925484,CHARGE_STATE,51.7
4901,2021-12-24 01:16:51 IST+0530,207925262,IGN_CYL,ON
4902,2021-12-24 01:16:51 IST+0530,207925262,CHARGE_STATE,34.9
4903,2021-12-24 01:18:04 IST+0530,207925262,EV_CHARGE_STATE,Active
4904,2021-12-24 01:18:04 IST+0530,207925262,CHARGE_STATE,34.9
4905,2021-12-24 01:18:53 IST+0530,256832791,IGN_CYL,OFF
4906,2021-12-24 01:18:58 IST+0530,256832791,CHARGE_STATE,88.6
4907,2021-12-24 00:57:54 IST+0530,270768911,EV_CHARGE_STATE,Aborted
4908,2021-12-24 00:58:48 IST+0530,270768911,IGN_CYL,ON
4909,2021-12-24 00:58:50 IST+0530,270768911,CHARGE_STATE,53.3
4910,2021-12-24 01:21:03 IST+0530,256782425,EV_CHARGE_STATE,Aborted
4911,2021-12-24 01:18:53 IST+0530,256832791,IGN_CYL,OFF
4912,2021-12-24 01:18:58 IST+0530,256832791,CHARGE_STATE,88.6
4913,2021-12-24 01:16:08 IST+0530,207925262,IGN_CYL,OFF
4914,2021-12-24 01:16:10 IST+0530,207925262,CHARGE_STATE,34.9
4915,2021-12-24 01:13:14 IST+0530,256832791,EV_CHARGE_STATE,Aborted
4916,2021-12-24 01:14:02 IST+0530,256832791,IGN_CYL,ON
4917,2021-12-24 01:14:05 IST+0530,256832791,CHARGE_STATE,88.6
4918,2021-12-24 01:16:08 IST+0530,207925262,IGN_CYL,OFF
4919,2021-12-24 01:16:10 IST+0530,207925262,CHARGE_STATE,34.9
4920,2021-12-23 04:19:45 IST+0530,256782425,IGN_CYL,OFF
4921,2021-12-23 04:19:50 IST+0530,256782425,CHARGE_STATE,52.5
4922,2021-12-23 03:34:26 IST+0530,256832791,IGN_CYL,ON
4923,2021-12-23 03:34:34 IST+0530,256832791,CHARGE_STATE,82.7
4924,2021-12-23 03:59:46 IST+0530,256832791,IGN_CYL,OFF
4925,2021-12-23 03:59:53 IST+0530,256832791,CHARGE_STATE,78.0
4926,2021-12-23 04:26:44 IST+0530,256782425,IGN_CYL,ON
4927,2021-12-23 04:26:46 IST+0530,256782425,CHARGE_STATE,52.1
4928,2021-12-23 04:03:18 IST+0530,255506821,IGN_CYL,OFF
4929,2021-12-23 04:03:23 IST+0530,255506821,CHARGE_STATE,80.7
4930,2021-12-23 04:04:53 IST+0530,255506821,IGN_CYL,ON
4931,2021-12-23 04:04:55 IST+0530,255506821,CHARGE_STATE,80.3
4932,2021-12-23 03:59:39 IST+0530,255506821,IGN_CYL,ON
4933,2021-12-23 03:59:40 IST+0530,255506821,CHARGE_STATE,80.7
4934,2021-12-23 04:08:41 IST+0530,255506821,IGN_CYL,OFF
4935,2021-12-23 04:08:45 IST+0530,255506821,CHARGE_STATE,80.3
4936,2021-12-23 03:46:56 IST+0530,207925484,IGN_CYL,OFF
4937,2021-12-23 03:47:02 IST+0530,207925484,CHARGE_STATE,56.4
4938,2021-12-23 04:12:18 IST+0530,255506821,IGN_CYL,ON
4939,2021-12-23 04:12:19 IST+0530,255506821,CHARGE_STATE,80.0
4940,2021-12-23 03:37:34 IST+0530,207925484,IGN_CYL,OFF
4941,2021-12-23 03:37:37 IST+0530,207925484,CHARGE_STATE,56.4
4942,2021-12-23 03:42:06 IST+0530,207925484,IGN_CYL,ON
4943,2021-12-23 03:42:08 IST+0530,207925484,CHARGE_STATE,56.4
4944,2021-12-23 04:54:32 IST+0530,255506821,IGN_CYL,OFF
4945,2021-12-23 04:54:38 IST+0530,255506821,CHARGE_STATE,75.2
4946,2021-12-23 05:06:34 IST+0530,207925262,IGN_CYL,ON
4947,2021-12-23 05:06:34 IST+0530,207925262,CHARGE_STATE,52.1
4948,2021-12-23 05:16:35 IST+0530,207925484,IGN_CYL,ON
4949,2021-12-23 05:16:36 IST+0530,207925484,CHARGE_STATE,56.0
4950,2021-12-23 05:04:38 IST+0530,207925262,IGN_CYL,OFF
4951,2021-12-23 05:04:40 IST+0530,207925262,CHARGE_STATE,52.1
4952,2021-12-23 04:59:35 IST+0530,207925262,IGN_CYL,ON
4953,2021-12-23 04:59:35 IST+0530,207925262,CHARGE_STATE,52.1
4954,2021-12-23 04:59:35 IST+0530,207925262,IGN_CYL,ON
4955,2021-12-23 04:59:35 IST+0530,207925262,CHARGE_STATE,52.1
4956,2021-12-23 04:47:51 IST+0530,207925484,IGN_CYL,OFF
4957,2021-12-23 04:47:54 IST+0530,207925484,CHARGE_STATE,56.4
4958,2021-12-23 04:33:37 IST+0530,256832791,IGN_CYL,ON
4959,2021-12-23 04:33:39 IST+0530,256832791,CHARGE_STATE,77.6
4960,2021-12-23 05:06:34 IST+0530,207925262,IGN_CYL,ON
4961,2021-12-23 05:06:34 IST+0530,207925262,CHARGE_STATE,52.1
4962,2021-12-23 05:22:26 IST+0530,207925484,IGN_CYL,OFF
4963,2021-12-23 05:22:31 IST+0530,207925484,CHARGE_STATE,55.6
4964,2021-12-23 05:22:49 IST+0530,255506821,IGN_CYL,ON
4965,2021-12-23 05:22:51 IST+0530,255506821,CHARGE_STATE,74.5
4966,2021-12-23 05:04:38 IST+0530,207925262,IGN_CYL,OFF
4967,2021-12-23 05:04:40 IST+0530,207925262,CHARGE_STATE,52.1
4968,2021-12-23 05:59:27 IST+0530,207925262,IGN_CYL,OFF
4969,2021-12-23 05:59:29 IST+0530,207925262,CHARGE_STATE,40.3
4970,2021-12-23 05:47:41 IST+0530,255506821,IGN_CYL,OFF
4971,2021-12-23 05:47:47 IST+0530,255506821,CHARGE_STATE,72.5
4972,2021-12-23 05:59:27 IST+0530,207925262,IGN_CYL,OFF
4973,2021-12-23 05:59:29 IST+0530,207925262,CHARGE_STATE,40.3
4974,2021-12-23 06:22:05 IST+0530,255506821,IGN_CYL,ON
4975,2021-12-23 06:22:07 IST+0530,255506821,CHARGE_STATE,72.1
4976,2021-12-23 05:34:04 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4977,2021-12-23 05:34:05 IST+0530,266214265,CHARGE_STATE,10.5
4978,2021-12-23 05:32:21 IST+0530,266214265,IGN_CYL,ON
4979,2021-12-23 05:32:22 IST+0530,266214265,CHARGE_STATE,10.1
4980,2021-12-23 05:34:41 IST+0530,266214265,IGN_CYL,OFF
4981,2021-12-23 05:34:48 IST+0530,266214265,CHARGE_STATE,0.0
4982,2021-12-23 05:34:41 IST+0530,266214265,EV_CHARGE_STATE,Aborted
4983,2021-12-23 05:34:44 IST+0530,266214265,CHARGE_STATE,0.0
4984,2021-12-23 05:34:46 IST+0530,266214265,IGN_CYL,ON
4985,2022-01-12 00:50:39 IST+0530,255506821,IGN_CYL,OFF
4986,2022-01-12 00:50:41 IST+0530,255506821,CHARGE_STATE,77.2
4987,2022-01-12 00:30:30 IST+0530,256832791,IGN_CYL,ON
4988,2022-01-12 00:30:32 IST+0530,256832791,CHARGE_STATE,55.6
4989,2022-01-12 00:55:31 IST+0530,207925262,IGN_CYL,ON
4990,2022-01-12 00:55:31 IST+0530,207925262,CHARGE_STATE,59.6
4991,2022-01-12 00:42:49 IST+0530,256832791,IGN_CYL,OFF
4992,2022-01-12 00:42:52 IST+0530,256832791,CHARGE_STATE,52.1
4993,2022-01-12 00:43:54 IST+0530,256832791,EV_CHARGE_STATE,Active
4994,2022-01-12 01:17:18 IST+0530,207925262,IGN_CYL,OFF
4995,2022-01-12 01:17:20 IST+0530,207925262,CHARGE_STATE,58.4
4996,2022-01-12 00:41:54 IST+0530,255506821,IGN_CYL,ON
4997,2022-01-12 00:41:56 IST+0530,255506821,CHARGE_STATE,77.2
4998,2022-01-12 00:35:31 IST+0530,207925262,IGN_CYL,OFF
4999,2022-01-12 00:35:33 IST+0530,207925262,CHARGE_STATE,59.6
5000,2022-01-12 01:28:08 IST+0530,255506821,IGN_CYL,ON
5001,2022-01-12 01:28:10 IST+0530,255506821,CHARGE_STATE,74.5
5002,2022-01-12 00:55:31 IST+0530,207925262,IGN_CYL,ON
5003,2022-01-12 00:55:31 IST+0530,207925262,CHARGE_STATE,59.6
5004,2022-01-12 00:55:53 IST+0530,255506821,IGN_CYL,ON
5005,2022-01-12 00:55:55 IST+0530,255506821,CHARGE_STATE,76.8
5006,2022-01-12 01:17:18 IST+0530,207925262,IGN_CYL,OFF
5007,2022-01-12 01:17:20 IST+0530,207925262,CHARGE_STATE,58.4
5008,2022-01-12 01:19:10 IST+0530,255506821,IGN_CYL,OFF
5009,2022-01-12 01:19:14 IST+0530,255506821,CHARGE_STATE,74.9
5010,2022-01-12 00:35:31 IST+0530,207925262,IGN_CYL,OFF
5011,2022-01-12 00:35:33 IST+0530,207925262,CHARGE_STATE,59.6
5012,2022-01-12 01:11:43 IST+0530,256832791,IGN_CYL,OFF
5013,2022-01-12 01:11:49 IST+0530,256832791,CHARGE_STATE,76.8
5014,2022-01-12 01:11:38 IST+0530,256832791,IGN_CYL,ON
5015,2022-01-12 01:11:40 IST+0530,256832791,CHARGE_STATE,76.8
5016,2022-01-12 01:11:35 IST+0530,256832791,EV_CHARGE_STATE,Active
5017,2022-01-12 01:11:37 IST+0530,256832791,CHARGE_STATE,76.8
5018,2022-01-12 01:11:46 IST+0530,256832791,EV_CHARGE_STATE,Active
5019,2022-01-12 01:11:51 IST+0530,256832791,CHARGE_STATE,76.8
5020,2022-01-14 20:21:44 IST+0530,186776160,IGN_CYL,OFF
5021,2022-01-14 20:21:44 IST+0530,186776160,IGN_CYL,OFF
5022,2022-01-14 20:13:51 IST+0530,186776160,IGN_CYL,ON
5023,2022-01-14 20:13:53 IST+0530,186776160,CHARGE_STATE,55.2
5024,2022-01-14 20:13:51 IST+0530,186776160,IGN_CYL,ON
5025,2022-01-14 20:13:53 IST+0530,186776160,CHARGE_STATE,55.2
5026,2022-01-14 21:23:39 IST+0530,256832791,IGN_CYL,ON
5027,2022-01-14 21:23:45 IST+0530,256832791,CHARGE_STATE,54.1
5028,2022-01-14 21:23:39 IST+0530,256832791,IGN_CYL,ON
5029,2022-01-14 21:23:45 IST+0530,256832791,CHARGE_STATE,54.1
5030,2022-01-14 21:23:57 IST+0530,207925262,IGN_CYL,ON
5031,2022-01-14 21:23:57 IST+0530,207925262,CHARGE_STATE,43.9
5032,2022-01-14 21:23:57 IST+0530,207925262,IGN_CYL,ON
5033,2022-01-14 21:23:57 IST+0530,207925262,CHARGE_STATE,43.9
5034,2022-01-14 20:53:12 IST+0530,265888189,IGN_CYL,ON
5035,2022-01-14 20:53:14 IST+0530,265888189,CHARGE_STATE,69.8
5036,2022-01-14 20:53:12 IST+0530,265888189,IGN_CYL,ON
5037,2022-01-14 20:53:14 IST+0530,265888189,CHARGE_STATE,69.8
5038,2022-01-14 20:53:12 IST+0530,265888189,IGN_CYL,ON
5039,2022-01-14 20:53:14 IST+0530,265888189,CHARGE_STATE,69.8
5040,2022-01-14 20:53:12 IST+0530,265888189,IGN_CYL,ON
5041,2022-01-14 20:53:14 IST+0530,265888189,CHARGE_STATE,69.8
5042,2022-01-14 21:19:11 IST+0530,186776160,EV_CHARGE_STATE,Active
5043,2022-01-14 21:19:11 IST+0530,186776160,EV_CHARGE_STATE,Active
5044,2022-01-14 21:16:03 IST+0530,186776160,IGN_CYL,ON
5045,2022-01-14 21:16:03 IST+0530,186776160,IGN_CYL,ON
5046,2022-01-14 21:23:57 IST+0530,207925262,IGN_CYL,ON
5047,2022-01-14 21:23:57 IST+0530,207925262,CHARGE_STATE,43.9
5048,2022-01-14 21:23:57 IST+0530,207925262,IGN_CYL,ON
5049,2022-01-14 21:23:57 IST+0530,207925262,CHARGE_STATE,43.9
5050,2022-01-14 20:44:44 IST+0530,207925262,IGN_CYL,ON
5051,2022-01-14 20:44:44 IST+0530,207925262,CHARGE_STATE,50.5
5052,2022-01-14 20:44:44 IST+0530,207925262,IGN_CYL,ON
5053,2022-01-14 20:44:44 IST+0530,207925262,CHARGE_STATE,50.5
5054,2022-01-14 21:08:54 IST+0530,207925262,IGN_CYL,OFF
5055,2022-01-14 21:08:55 IST+0530,207925262,CHARGE_STATE,43.9
5056,2022-01-14 21:08:54 IST+0530,207925262,IGN_CYL,OFF
5057,2022-01-14 21:08:55 IST+0530,207925262,CHARGE_STATE,43.9
5058,2022-01-14 21:08:54 IST+0530,207925262,IGN_CYL,OFF
5059,2022-01-14 21:08:55 IST+0530,207925262,CHARGE_STATE,43.9
5060,2022-01-14 21:08:54 IST+0530,207925262,IGN_CYL,OFF
5061,2022-01-14 21:08:55 IST+0530,207925262,CHARGE_STATE,43.9
5062,2022-01-14 20:50:15 IST+0530,256782425,IGN_CYL,OFF
5063,2022-01-14 20:50:18 IST+0530,256782425,CHARGE_STATE,34.5
5064,2022-01-14 20:50:15 IST+0530,256782425,IGN_CYL,OFF
5065,2022-01-14 20:50:18 IST+0530,256782425,CHARGE_STATE,34.5
5066,2022-01-14 20:51:34 IST+0530,256782425,EV_CHARGE_STATE,Active
5067,2022-01-14 20:51:34 IST+0530,256782425,EV_CHARGE_STATE,Active
5068,2022-01-14 21:01:41 IST+0530,270129825,EV_CHARGE_STATE,Active
5069,2022-01-14 21:01:42 IST+0530,270129825,CHARGE_STATE,45.8
5070,2022-01-14 21:01:41 IST+0530,270129825,EV_CHARGE_STATE,Active
5071,2022-01-14 21:01:42 IST+0530,270129825,CHARGE_STATE,45.8
5072,2022-01-14 21:17:51 IST+0530,186776160,IGN_CYL,OFF
5073,2022-01-14 21:17:51 IST+0530,186776160,IGN_CYL,OFF
5074,2022-01-14 20:44:44 IST+0530,207925262,IGN_CYL,ON
5075,2022-01-14 20:44:44 IST+0530,207925262,CHARGE_STATE,50.5
5076,2022-01-14 20:44:44 IST+0530,207925262,IGN_CYL,ON
5077,2022-01-14 20:44:44 IST+0530,207925262,CHARGE_STATE,50.5
5078,2022-01-15 06:26:41 IST+0530,270768911,EV_CHARGE_STATE,Active
5079,2022-01-15 06:26:41 IST+0530,270768911,EV_CHARGE_STATE,Active
5080,2022-01-15 05:48:03 IST+0530,207925262,IGN_CYL,OFF
5081,2022-01-15 05:48:04 IST+0530,207925262,CHARGE_STATE,33.7
5082,2022-01-15 05:48:03 IST+0530,207925262,IGN_CYL,OFF
5083,2022-01-15 05:48:04 IST+0530,207925262,CHARGE_STATE,33.7
5084,2022-01-15 05:50:57 IST+0530,256832791,EV_CHARGE_STATE,Active
5085,2022-01-15 05:50:57 IST+0530,256832791,EV_CHARGE_STATE,Active
5086,2022-01-15 05:48:03 IST+0530,207925262,IGN_CYL,OFF
5087,2022-01-15 05:48:04 IST+0530,207925262,CHARGE_STATE,33.7
5088,2022-01-15 05:48:03 IST+0530,207925262,IGN_CYL,OFF
5089,2022-01-15 05:48:04 IST+0530,207925262,CHARGE_STATE,33.7
5090,2022-01-15 05:35:33 IST+0530,265888189,IGN_CYL,ON
5091,2022-01-15 05:35:35 IST+0530,265888189,CHARGE_STATE,92.1
5092,2022-01-15 05:35:33 IST+0530,265888189,IGN_CYL,ON
5093,2022-01-15 05:35:35 IST+0530,265888189,CHARGE_STATE,92.1
5094,2022-01-15 05:35:33 IST+0530,265888189,IGN_CYL,ON
5095,2022-01-15 05:35:35 IST+0530,265888189,CHARGE_STATE,92.1
5096,2022-01-15 05:35:33 IST+0530,265888189,IGN_CYL,ON
